Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz
 2024-12-17 5:6:0.441	0.3594	-0.8013	0.4595	-1.709	-1.4038	-1.0376	-59.766	-22.346	-174.705	28.15	64951	63223	53744
 2024-12-17 5:6:0.466	0.3735	-0.7964	0.4673	-2.1362	-0.4883	2.0752	-59.832	-22.324	-174.677	28.2	64945	63222	53735
 2024-12-17 5:6:0.486	0.3887	-0.8081	0.4678	-1.4648	0.3662	1.4648	-59.865	-22.291	-174.677	28.15	64932	63226	53745
 2024-12-17 5:6:0.506	0.395	-0.8071	0.4702	-1.6479	-0.9155	-0.3662	-59.903	-22.308	-174.672	28.13	64927	63228	53747
 2024-12-17 5:6:0.526	0.3848	-0.7954	0.4746	0.4883	-1.2207	-2.7466	-59.886	-22.368	-174.683	28.13	64930	63232	53755
 2024-12-17 5:6:0.546	0.3594	-0.8057	0.4546	0.6104	1.8311	3.0518	-59.815	-22.357	-174.732	28.21	64925	63231	53754
 2024-12-17 5:6:0.571	0.3892	-0.8022	0.4614	-1.8311	-0.6104	3.54	-59.821	-22.286	-174.732	28.13	64933	63226	53748
 2024-12-17 5:6:0.591	0.4019	-0.7979	0.4707	-1.2817	-0.7935	-0.061	-59.87	-22.247	-174.694	28.13	64939	63223	53713
 2024-12-17 5:6:0.611	0.3784	-0.793	0.4634	-0.2441	0.0	-2.9297	-59.892	-22.269	-174.699	28.15	64945	63214	53720
 2024-12-17 5:6:0.631	0.355	-0.8037	0.4683	-0.061	-9.5825	-0.1831	-59.919	-22.357	-174.644	28.18	64934	63212	53722
 2024-12-17 5:6:0.656	0.3726	-0.8105	0.4829	0.7935	5.6763	5.127	-59.93	-22.33	-174.589	28.15	64927	63220	53726
 2024-12-17 5:6:0.676	0.3892	-0.8057	0.4614	2.9297	2.5024	3.9062	-59.881	-22.209	-174.622	28.15	64932	63220	53735
 2024-12-17 5:6:0.696	0.4033	-0.8022	0.4697	2.9297	-0.7935	0.0	-59.826	-22.17	-174.622	28.17	64934	63215	53743
 2024-12-17 5:6:0.716	0.3843	-0.8037	0.4512	0.5493	3.6011	-2.9297	-59.771	-22.181	-174.672	28.18	64939	63213	53751
 2024-12-17 5:6:0.736	0.3608	-0.8047	0.4541	-3.2959	-4.0283	-3.3569	-59.81	-22.264	-174.699	28.13	64938	63213	53746
 2024-12-17 5:6:0.761	0.3643	-0.8018	0.4839	-2.7466	-1.8921	0.3662	-59.886	-22.297	-174.666	28.15	64932	63217	53761
 2024-12-17 5:6:0.781	0.3784	-0.8018	0.4814	0.9766	3.1128	2.2583	-59.875	-22.247	-174.688	28.18	64934	63224	53752
 2024-12-17 5:6:0.801	0.3896	-0.7998	0.4702	3.7842	1.709	0.1831	-59.804	-22.214	-174.727	28.17	64939	63227	53741
 2024-12-17 5:6:0.821	0.3784	-0.7954	0.4526	2.3193	2.6245	-1.5869	-59.711	-22.209	-174.809	28.15	64946	63233	53723
 2024-12-17 5:6:0.846	0.356	-0.792	0.4453	-1.6479	-1.6479	-1.2817	-59.749	-22.247	-174.798	28.17	64937	63230	53719
 2024-12-17 5:6:0.866	0.3643	-0.7842	0.4658	-4.6997	-3.418	3.479	-59.881	-22.22	-174.699	28.12	64932	63255	53755
 2024-12-17 5:6:0.886	0.3877	-0.793	0.4819	-3.8452	-0.5493	6.958	-59.991	-22.104	-174.622	28.15	64935	63237	53721
 2024-12-17 5:6:0.906	0.4126	-0.791	0.4868	-0.061	0.0	5.9204	-60.007	-22.006	-174.562	28.18	64931	63236	53728
 2024-12-17 5:6:0.931	0.3682	-0.8188	0.4404	2.9297	3.7842	0.0	-59.875	-21.94	-174.633	28.13	64942	63222	53746
 2024-12-17 5:6:0.951	0.3574	-0.813	0.4355	-2.8687	-2.5635	-0.1831	-59.832	-21.923	-174.683	28.15	64956	63220	53723
 2024-12-17 5:6:0.971	0.3521	-0.814	0.4551	-5.9204	-6.4087	-0.2441	-59.93	-21.967	-174.622	28.15	64956	63220	53721
 2024-12-17 5:6:0.991	0.3452	-0.8125	0.4731	-6.5918	-2.6855	-0.061	-60.09	-22.028	-174.529	28.12	64958	63228	53734
 2024-12-17 5:6:1.16	0.3394	-0.8237	0.4824	-3.8452	-4.6997	2.9297	-60.266	-22.039	-174.441	28.13	64942	63235	53737
 2024-12-17 5:6:1.36	0.3608	-0.8188	0.4902	0.4272	-1.0986	5.4321	-60.331	-21.984	-174.348	28.15	64938	63247	53740
 2024-12-17 5:6:1.56	0.3892	-0.812	0.479	4.6387	2.5635	6.2866	-60.298	-21.868	-174.304	28.18	64933	63248	53726
 2024-12-17 5:6:1.76	0.3936	-0.8022	0.4639	6.4087	0.8545	2.9907	-60.189	-21.764	-174.287	28.17	64930	63242	53716
 2024-12-17 5:6:1.96	0.3833	-0.7876	0.4526	6.5918	2.6855	1.3428	-60.018	-21.698	-174.304	28.2	64936	63236	53712
 2024-12-17 5:6:1.121	0.3647	-0.7856	0.4326	3.7231	2.7466	2.8687	-59.903	-21.638	-174.337	28.13	64942	63233	53702
 2024-12-17 5:6:1.141	0.3672	-0.8066	0.4341	-1.709	0.9155	5.4321	-59.892	-21.55	-174.326	28.18	64940	63234	53702
 2024-12-17 5:6:1.161	0.3955	-0.8193	0.4521	-5.6152	0.4883	5.0049	-59.985	-21.456	-174.293	28.15	64945	63241	53713
 2024-12-17 5:6:1.181	0.4053	-0.8228	0.4692	-5.7373	0.061	-1.8311	-60.139	-21.445	-174.287	28.15	64948	63242	53731
 2024-12-17 5:6:1.206	0.3809	-0.8276	0.4746	-3.9673	-0.5493	-7.2632	-60.211	-21.561	-174.348	28.13	64944	63248	53742
 2024-12-17 5:6:1.226	0.3457	-0.8145	0.4746	-2.1973	-1.0986	-8.9722	-60.238	-21.725	-174.43	28.18	64929	63245	53746
 2024-12-17 5:6:1.246	0.3311	-0.8057	0.4751	-1.4648	-0.061	-3.8452	-60.255	-21.819	-174.479	28.17	64923	63251	53745
 2024-12-17 5:6:1.266	0.3403	-0.8086	0.4761	0.4883	0.6714	1.5869	-60.249	-21.802	-174.49	28.2	64920	63256	53745
 2024-12-17 5:6:1.456	0.3853	-0.8101	0.4663	5.6763	5.4321	-2.6245	-59.969	-21.742	-175.111	28.13	64987	63248	53766
 2024-12-17 5:6:1.476	0.3511	-0.8066	0.4512	3.54	1.5259	-5.3101	-59.793	-21.775	-175.259	28.17	64989	63237	53779
 2024-12-17 5:6:1.501	0.3379	-0.7915	0.4595	-0.4883	-1.2817	-2.1973	-59.749	-21.835	-175.303	28.17	64991	63226	53770
 2024-12-17 5:6:1.521	0.3467	-0.79	0.4712	-2.8687	-2.0142	2.1362	-59.799	-21.846	-175.276	28.13	64990	63233	53762
 2024-12-17 5:6:1.541	0.3706	-0.7974	0.4854	-1.8921	-2.0142	4.8218	-59.875	-21.802	-175.204	28.17	64988	63247	53763
 2024-12-17 5:6:1.561	0.3901	-0.8081	0.4868	0.7324	1.709	4.0283	-59.897	-21.698	-175.161	28.15	64987	63251	53758
 2024-12-17 5:6:1.586	0.3916	-0.8149	0.4746	2.5024	0.9155	0.9155	-59.854	-21.66	-175.166	28.18	64999	63244	53770
 2024-12-17 5:6:1.606	0.3789	-0.8037	0.4688	3.0518	-0.3052	-2.4414	-59.782	-21.687	-175.188	28.15	65001	63234	53770
 2024-12-17 5:6:1.626	0.3584	-0.7891	0.4595	4.2114	1.2817	-1.1597	-59.694	-21.703	-175.221	28.15	65001	63221	53760
 2024-12-17 5:6:1.646	0.3481	-0.79	0.4453	1.9531	2.7466	2.6855	-59.634	-21.654	-175.248	28.18	65007	63218	53752
 2024-12-17 5:6:1.666	0.354	-0.8057	0.4468	-3.2959	0.7324	4.8218	-59.683	-21.566	-175.232	28.13	65012	63223	53769
